tmdb_id,name,biography,place_of_birth,birthday,deathday,gender,known_for_department,popularity,profile_img_url
1311158,Shin Joo-ah,,"Seoul, South Korea",1984-03-20,,1.0,Acting,2.303,
1304602,Ahn Seo-hyun,,"Suwon, Gyeonggi, South Korea",2004-01-12,,1.0,Acting,8.777,https://image.tmdb.org/t/p/original/xy9E6V8nDg5WLp8HxCRPUSdvDMe.jpg
1616369,Yoon Sun-woo,,"Seoul, South Korea",1985-09-07,,2.0,Acting,5.342,https://image.tmdb.org/t/p/original/8uBbhMrDzClgrrNOORuEWcffIiz.jpg
2931936,Moon Dong-hyeok,,,1991-06-17,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/kl16Eo0kan3KwlYRNLk6vk1zpsi.jpg
1846543,Go Na-Hee,,,2009-08-17,,1.0,Acting,6.292,https://image.tmdb.org/t/p/original/rISKRJz1T2KuQRZlUmlxUfQ1brF.jpg
2392080,Choi Young-woo,,,1983-10-24,,2.0,Acting,1.637,https://image.tmdb.org/t/p/original/4VMXvOUFfVyvMOy1NQAvPCfA4nb.jpg
1388163,Lee Ah-hyeon,,"Seoul, South Korea",1972-04-13,,1.0,Acting,2.702,https://image.tmdb.org/t/p/original/1ELMXA4Mtd6vIKoUWfTzrgEr9G3.jpg
1335774,Yoo Ji-yeon,,"Seoul, South Korea",1979-09-18,,1.0,Acting,3.669,https://image.tmdb.org/t/p/original/79kVR7MH7u1OBUp0ZBFfVDNrM8l.jpg
2452392,Bang Eun-jung,,,1992-08-10,,1.0,Acting,4.409,https://image.tmdb.org/t/p/original/1h2I9J1mI2iXhPElCn8jJz4X1Lc.jpg
1142181,Jung Eun-chae,,"Busan, South Korea",1986-11-24,,1.0,Acting,6.502,https://image.tmdb.org/t/p/original/zCRuKR7b10onMyCFhFMYrEnHUtA.jpg
2339725,Oh Se Young,,South Korea,1996-07-21,,1.0,Acting,2.782,https://image.tmdb.org/t/p/original/bVNHLvAYx98Mypb9HDcWcS3hw0w.jpg
1307327,Lee Ji-hye,,"Seoul, South Korea",1980-01-11,,1.0,Acting,1.666,https://image.tmdb.org/t/p/original/h8EOzc4NpQX7OIKiL5OmykKoYDB.jpg
1468979,Huang Zitao,,"Qingdao, Shandong Province, China",1993-05-02,,2.0,Acting,5.26,https://image.tmdb.org/t/p/original/1wVg2ivVkZfMCsYxexqlbw90klC.jpg
1307608,Choi Jae-woong,,"Seoul, South Korea",1979-06-28,,2.0,Acting,4.951,https://image.tmdb.org/t/p/original/mqCh3H7zVz1KGLN2PWBhDFgpCXO.jpg
1078674,Park Ji-hwan,"Park Ji Hwan is a South Korean stage and screen actor. He was born on September 5, 1980 and made his film debut in 2006. Since then, he has appeared in numerous films and several television dramas, including “The Outlaws” (2017), “Untouchable” (2017), “Touch Your Heart” (2019), and “Black Dog” (2019).",South Korea,1980-09-05,,2.0,Acting,10.821,https://image.tmdb.org/t/p/original/yCxBKivLmLaoziCveVbo89aW0zW.jpg
1251296,Yoon Doo-joon,,"Goyang, Gyeonggi, South Korea",1989-07-04,,2.0,Acting,5.556,https://image.tmdb.org/t/p/original/wIXgqHU0hh4UgSUOTnLZHbP7DKo.jpg
2067054,Jeon Seok-chan,,,,,,Acting,0.64,
3104322,Bae In-hyuk,"Bae In Hyuk is a South Korean actor who made his acting debut in 2019 with the short web movie ""Love Buzz"". He is currently managed under the actor agency Fides Spatium. In addition to his roles in the web series, he has appeared in two music videos.",South Korea,1998-04-04,,2.0,Acting,9.939,https://image.tmdb.org/t/p/original/azVOyVXBW5l6Ed5dI0Vffcf7RuN.jpg
2934538,Kim Young-ah,,,1975-05-12,,1.0,Acting,2.789,https://image.tmdb.org/t/p/original/g21Pa5GKMHL99wYSFQqhJX9lMUl.jpg
939133,Park Su-young,,,1970-03-15,,2.0,Acting,4.428,https://image.tmdb.org/t/p/original/lcidgan6Ty96Uk4WznsyF7jGeO8.jpg
1493043,Park Joon-geum,,,1962-07-29,,1.0,Acting,3.083,https://image.tmdb.org/t/p/original/vTXRh3ZpH5dMcs9Z5OdMQGBd7DI.jpg
2144351,Cho Yong Jin,,,,,,Acting,0.6,
1257631,Lee Dae-ro,,,1939-10-13,,2.0,Acting,1.173,https://image.tmdb.org/t/p/original/hoMfazpjJE3nhZTaA12Y17WmYdg.jpg
2825562,Kim Ju-ri,,,,,,Acting,0.6,
3502252,Lim Ji Sub,"Lim Ji Sub, born in Seoul, is South Korean actor managed by Awesome Entertainment. He debuted as an actor in 2019 in the web drama ""Do With All Your Heart Today"". In 2019, he appeared in the music video by Radio Nine named ""Don't Love Like That"". He also appeared in the 2019 Samsung Galaxy Gear and the 2019 CGV advertisement.",,1998-11-12,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/8EIUAlCih8oZljkxfK15Xaojcue.jpg
1302925,Kim Chung,,,1962-06-01,,1.0,Acting,2.487,https://image.tmdb.org/t/p/original/nFVTmRT1mI7DGtn7BIU9CAZ7R73.jpg
1736255,Ryu Won,,,1997-11-08,,1.0,Acting,4.005,https://image.tmdb.org/t/p/original/h1p76Zufxa8LgUD7STenKSbo32K.jpg
560065,Kim Byung-Choon,,South Korea,1966-06-13,,2.0,Acting,1.864,https://image.tmdb.org/t/p/original/yXUrKp7agBgVf6CsCTCIxmDv5ac.jpg
1671448,Yang Hye-ji,,,1996-01-20,,1.0,Acting,5.119,https://image.tmdb.org/t/p/original/Apv9I2oG4eZNX6De9Y1gqy19f0U.jpg
1763875,Won Jong-rye,,,,,,Acting,0.6,
2007145,Park So-Eun,,South Korea,1996-01-07,,1.0,Acting,2.151,
1255878,Lee Jong-hyun,,"Busan, South Korea",1990-05-15,,2.0,Acting,3.237,https://image.tmdb.org/t/p/original/cmKNriKxtG77vh6G3is6lyLu7vv.jpg
2982887,Song Ji-Woo,,,1997-12-15,,1.0,Acting,2.23,https://image.tmdb.org/t/p/original/ssbDFHzoYI4E0oWyZaztLg4CTmj.jpg
2146577,Lee Mae Ri,,,,,,Acting,0.6,
2708935,Kang Yeon-jung,,,1987-04-06,,1.0,Acting,1.24,
1676283,Kim Kyu Jong,,,,,,Acting,1.473,https://image.tmdb.org/t/p/original/1AHoF2Kw8z9jJhUHIxPdrneYIFx.jpg
1523579,Shin Hye-sun,,"Seoul, South Korea",1989-08-30,,1.0,Acting,10.377,https://image.tmdb.org/t/p/original/cuCFjBn3SpWyhIfBy9TupzvTrmp.jpg
1988490,Bae Yoo-ram,,"Daegu, South Korea",1986-08-22,,2.0,Acting,4.303,https://image.tmdb.org/t/p/original/3FGkoOzQLnyzFKAgp7IS2lXzy65.jpg
2791231,Kwon Ji Woo,,South Korea,1996-12-26,,2.0,Acting,2.923,https://image.tmdb.org/t/p/original/rnQ3MPkzVuxog1o8uDlqUIe8Hor.jpg
3247799,Hong Woo-jin,,,1980-10-19,,2.0,Acting,1.82,https://image.tmdb.org/t/p/original/1pkj23NEQezpzvmVbdTUw8Z9i8C.jpg
145360,David Lee McInnis,"David Lee McInnis (born December 12, 1973) was born in Green Bay, Wisconsin and grew up in Antigo, Wisconsin and Honolulu, Hawaii. He is of German, Irish and Korean heritage. He is an American actor based in Los Angeles and New York, and has worked in Korean television in 2016.","Green Bay, Wisconsin, USA",1973-12-12,,2.0,Acting,6.639,https://image.tmdb.org/t/p/original/rtv36lS3xKRuuasVIgPIziruCoA.jpg
1255411,Seo In-guk,,"Ulsan, South Korea",1987-10-23,,2.0,Acting,10.914,https://image.tmdb.org/t/p/original/qwrAhqNJwSEFMdvuUi5fhKTRevb.jpg
84786,Kim Min-jung,,"Seoul, South Korea",1982-07-30,,1.0,Acting,9.144,https://image.tmdb.org/t/p/original/8XxAvhAk8NG0Ez45at9PFQnJrMZ.jpg
118978,Lee Eun-sung,,"Incheon, South Korea",1988-08-08,,1.0,Acting,5.573,https://image.tmdb.org/t/p/original/q6myMLGyXJc33f1EQ8D0J6Z7iHG.jpg
2400234,Ariane Desgagnés-Leclerc,,"Rouyn-Noranda, Québec, Canada",1988-02-13,,,Acting,1.932,https://image.tmdb.org/t/p/original/dZOsZXYLAk8a7eDYVZo8Exqtzyx.jpg
2533271,Cha Chung-hwa,,,,,1.0,Acting,6.989,https://image.tmdb.org/t/p/original/glTQksczMwEHUYFaKkLnwMRuVr3.jpg
2308499,Son Bo-Seung,,,1998-11-24,,2.0,Acting,0.6,
1872629,Park Ho-san,,South Korea,1972-10-18,,2.0,Acting,6.395,https://image.tmdb.org/t/p/original/gL5eN7UvYlseBD0rjdjgjiVKuQJ.jpg
2455171,Kim Dong-hwi,,,1995-12-26,,2.0,Acting,1.594,https://image.tmdb.org/t/p/original/bW7FmJC4hL5BKdDp6L99k466pGa.jpg
1233712,Son Chang-min,,"Busan, South Korea",1965-04-24,,2.0,Acting,2.908,https://image.tmdb.org/t/p/original/4pepaAZgrFRatC7FE4EP4RJ5wxh.jpg
3128211,Jo Yoo Jung,Jo Yoo Jung is a south korean actress.,South Korea,1999-09-17,,1.0,Acting,3.105,https://image.tmdb.org/t/p/original/nYx2YyBlirpJ6cG4eTq1oiI8Ilj.jpg
1222330,Kim Rae-won,,"Gangneung, Gangwondo, South Korea",1981-03-19,,2.0,Acting,8.263,https://image.tmdb.org/t/p/original/kurTk5eMygE1EuOt1WD5FiNTddd.jpg
3694844,Shim Wan Joon,,,,,,Acting,0.6,
2823632,Lara,"Lara, born Moon Sin Ae, is a South Korean singer and actress. She was born on August 9, 2000 and made her debut in the entertainment industry in 2018, when she debuted as a member of the idol girl group, Dreamnote. She made her acting debut in 2020, when she took her first role in the television drama, “Mr. Heart” (2020).",South Korea,2000-08-09,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/36WlLhpoanZP0rb7iDQp8zNnDT3.jpg
2145562,Myung Ji Yun,,,,,,Acting,0.656,
3124215,Kim Seo-an,,,1998-07-12,,1.0,Acting,0.6,
79578,Jung Kyung-ho,,"Gwangmyeong, Gyeonggi-do, South Korea",1983-08-31,,2.0,Acting,8.774,https://image.tmdb.org/t/p/original/sZoGWmQg94bkEL5Kfd7kqaOJ9ZP.jpg
1678529,Baek Seung-do,,,1995-05-16,,2.0,Acting,5.221,https://image.tmdb.org/t/p/original/pdm9QW5p8q6GS4Pw0pR3UIOJnUC.jpg
3685020,Shim So-young,,,1970-11-22,,1.0,Acting,0.652,https://image.tmdb.org/t/p/original/3e3XIK9eJkXPyW08aAnkXA4In5h.jpg
1623388,Kim Min-joo,,Corea del Sur,1979-08-06,,1.0,Acting,3.02,https://image.tmdb.org/t/p/original/F9k6iC3IFHEFE6PZzIbbyXalj6.jpg
1752606,Kim Ki-Ri,,,1985-11-27,,2.0,Acting,1.4,https://image.tmdb.org/t/p/original/zp6J16Y6P9jp5j0DhuvrOWw4mOD.jpg
3719584,Kim Tae Yeon,,South Korean,2011-04-14,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/a5X51diFSE8aAz1KkuqfYSn2yAf.jpg
1428091,Jo Bok-rae,,"Busan, South Korea",1986-07-18,,2.0,Acting,7.641,https://image.tmdb.org/t/p/original/aTzFktB9Z1BcxjUxd33cQROLQnO.jpg
1996765,Jun Noh Min,,,,,,Acting,1.128,
132148,Baek Sung-hyun,,"Gwangmyung-si, Gyeonngi-do, South Korea",1989-01-30,,2.0,Acting,4.202,https://image.tmdb.org/t/p/original/uo1SmMTaBtpHfFGesHJ7fgDiwou.jpg
1379260,Park Geon-gyu,,,1985-01-16,,2.0,Acting,0.972,
1649157,Lee Hang-na,,"Seoul, South Korea",1970-02-22,,1.0,Acting,6.214,https://image.tmdb.org/t/p/original/xiS2OMY0xZpjVkkvUocah4TL98H.jpg
1010892,Kim Jae-in,,,1983-01-30,,1.0,Acting,2.702,https://image.tmdb.org/t/p/original/nMru8qwSOHed0jj7s7bRQmXFG8c.jpg
1571552,Han Sang-hyuk,,"Daejeon, South Korea",1995-07-05,,2.0,Acting,5.072,https://image.tmdb.org/t/p/original/7mIxV6MH8NceNPwMDQX4bUwbiZL.jpg
1015873,Son Hyun-joo,,"Seoul, South Korea",1965-06-24,,2.0,Acting,4.9,https://image.tmdb.org/t/p/original/v4uRXAf6Vq2rsgdgcyQeEL3qnf1.jpg
1425274,Moon Sook,,"Yangju, Gyeonggi, South Korea",1954-05-19,,1.0,Acting,5.041,https://image.tmdb.org/t/p/original/wnjx9djpCp1XDplfJDsHbFeKMS8.jpg
2146359,Lee Jung Bin,,,,,,Acting,1.22,
1796972,Kim Min-Soo,,,,,,Directing,0.6,
138512,Kim Young-jun,,,1980-05-20,,2.0,Acting,2.999,https://image.tmdb.org/t/p/original/2lKIublDdqtBiniLaPawgJ9VjIs.jpg
1486292,Seo Hyo-rim,,,1985-01-06,,1.0,Acting,3.381,https://image.tmdb.org/t/p/original/jQ6umu5jy6EVOBuq1bKzwJuNhi7.jpg
1565993,Lee Si-woo,"Lee Si Woo is a South Korean model and actress. She began her modeling career in the late 2010s, and appeared on the cover of the South Korean magazine Graphy in 2018, following up with a 2020 appearance in a music video for the K-pop act BTOB. In 2021, she appeared in the drama series titles “Sisyphus: The Myth” and “Be My Boyfriend.”","Hamheungbu, South Hamgyong province, Korean Empire [now Democratic People's Republic of Korea]",1997-09-05,,1.0,Acting,20.747,https://image.tmdb.org/t/p/original/btlUCyukAppRNbmfzFyV2vZOPQz.jpg
2074085,Im Chang-kyun,"I.M, also known as Im Changkyun, is a rapper in South Korean boy group Monsta X.","Gwangju, South Korea",1996-01-26,,2.0,Acting,3.153,https://image.tmdb.org/t/p/original/oRtRYlpQHMN6S0xoXh3f7nK769z.jpg
1643722,Won-ju Jeon,,,,,,Acting,1.38,
1747546,Yoon Jin-sol,,,1990-10-08,,1.0,Acting,1.427,
1077924,Jang Yong-woo,,,1957-04-23,,2.0,Directing,0.6,
2683823,Yoo Hee-je,,,1990-07-10,,2.0,Acting,3.408,https://image.tmdb.org/t/p/original/e3RPGdKBlO467o3FzQtJHFe3QrW.jpg
2128181,Jung Young-sook,,"North Pyeongan, Korea",1947-04-01,,1.0,Acting,6.036,https://image.tmdb.org/t/p/original/z2mZFjNXrT1ZnYM39e4pW1f1l9X.jpg
80985,Lee Jeong-heon,Lee Jeong-heon is a South Korean film and television actor.,"North Gyeongsang Province, South Korea",1970-09-10,,2.0,Acting,3.059,https://image.tmdb.org/t/p/original/hpEB2cDsZXjdmfwrDVSspQBnWve.jpg
2296845,Choi Yoon-Ra,Choi Yoon-Ra is a South Korean actress.,South Korea,,,1.0,Acting,2.362,https://image.tmdb.org/t/p/original/zgHSxiVNSUoqubWjrCM4ZpsjILz.jpg
1469155,Yoon Hak,,South Korea,1984-12-02,,,Acting,0.996,
998412,Oh Jung-se,"Oh Jung-se (born February 26, 1977) is a South Korean actor. Oh began his career in theater, and has since appeared in many onscreen supporting roles over the years, notably in Petty Romance (2010), Couples (2011), As One (2012), A Millionaire On the Run (2012), and Running Man (2013). But his performance in the 2013 romantic comedy How to Use Guys with Secret Tips earned him special attention from critics and viewers. This led to Oh being cast in his first leading role in the 2013 film The Hero.","Uiryeong, South Gyeongsang, South Korea",1977-02-26,,2.0,Acting,11.829,https://image.tmdb.org/t/p/original/oIqRAdI5e777odhOJl6e4Jc9ADj.jpg
83012,Kim Ha-neul,," Seoul, South Korea",1978-02-21,,1.0,Acting,5.654,https://image.tmdb.org/t/p/original/t0OGuhRzlax2RO8Xmn7Ojf3BIIl.jpg
1694435,Park Myung-hoon,,"Busan, South Korea",1975-05-28,,2.0,Acting,7.325,https://image.tmdb.org/t/p/original/8IgD7YBQKi2K94RSCwXCCrKcQrA.jpg
1294930,Kim Tae-yun,,South Korea,1972-06-25,,2.0,Directing,1.693,https://image.tmdb.org/t/p/original/qRUjqRKnv0mWJ3w6PXBkIt6aWcy.jpg
3130347,Kim Eo-jin,,,,,,Acting,1.004,
3218202,Lee Na-gyung,"Lee Na-gyung is a South Korean singer currently under CJ E&M Music. She is a member of the girl group fromis_9.

On July 2017, Na Gyung became a contestant in Idol School, and finished the competition in fifth place, thus debuting as a member of fromis_9.",,2000-06-01,,1.0,Acting,2.275,https://image.tmdb.org/t/p/original/x7f0mOoA011pKJKXl3O9l3V5bMo.jpg
551682,Lee Won-jong,Lee Won-jong is a South Korean actor.,"Buyeo, South Chungcheong, South Korea",1966-01-01,,2.0,Acting,12.333,https://image.tmdb.org/t/p/original/dBRYwAj2WryYV8OiJCeK7U0bzy.jpg
1252950,Kim Dong-wan,,"Seoul, South Korea",1979-11-21,,2.0,Acting,4.119,https://image.tmdb.org/t/p/original/xYJNWTP8WrvytZXi5v7zeQj9fAT.jpg
552067,Kim Tae-hun,,,1975-05-26,,2.0,Acting,6.62,https://image.tmdb.org/t/p/original/8mTd6HpLDFK2cwiWhoyZO78A5n1.jpg
77281,Yoon Soy,Yoon Soy is a South Korean film and television actress and model.,"Seoul, South Korea",1985-01-05,,1.0,Acting,2.599,https://image.tmdb.org/t/p/original/eBY3aIO9eFyl2fG5Q4ahZravHV9.jpg
1777635,Kim Young Hee,,,,,2.0,Acting,1.4,
1253443,So E Hyun,,"Jeonju, North Jeolla, South Korea",1984-08-28,,1.0,Acting,3.141,https://image.tmdb.org/t/p/original/f4bSk1IXH4ywyNKrXGBV74Os0Ez.jpg
1753968,Kwon Jae-hee,,,,,,Acting,1.4,
2807907,Lee Sang-bo,,,1981-10-21,,2.0,Acting,2.639,https://image.tmdb.org/t/p/original/hNzuih9xZ3e0SaImVuHbH7o8rmm.jpg
1623387,Choi Jae-won,,"Suncheon, Jeollanam-do, South Korea",1969-12-15,,2.0,Acting,1.041,
1249786,Ryu Si-won,,South Korea,1972-10-06,,,Acting,1.539,
1257900,Kim Ian,,,1987-03-28,,,Acting,4.087,
1254630,Lee Jun-hyuk,,"Seoul, South Korea",1984-03-13,,2.0,Acting,6.173,https://image.tmdb.org/t/p/original/hf3Yt9m9SE8I8uaoefDaYdBxwqh.jpg
1101373,Oh Ji-eun,,"Seoul, South Korea",1981-12-30,,1.0,Acting,2.226,https://image.tmdb.org/t/p/original/9QADdsqQ9lzXS1RuJIKioytgpwf.jpg
2141531,Ahn Ji-ho,"Ahn Ji-ho (born 5 January 2004) is a South Korean actor. He began working as a child star in movies at the age of 12, appearing in “Vanishing Time: A Boy Who Returned” in 2016. He continued to appear in films as a teenager, featuring in titles such as “Inseparable Bros” in 2019. In 2020, he made his drama series debut in the crime thriller series “Nobody Knows.”",,2004-01-05,,2.0,Acting,6.528,https://image.tmdb.org/t/p/original/9fWhH0j84Ou72CSEdOpNB79X7QG.jpg
1533244,Lady Jane,,,1984-07-25,,1.0,Acting,1.96,
2146262,Son Sung-yoon,,,,,1.0,Acting,6.824,https://image.tmdb.org/t/p/original/wSWVkdxu4VNJkCgpehs7T85WNzu.jpg
1646206,Jung Jin-young,,"Chungju, North Chungcheong, South Korea",1991-11-18,,2.0,Acting,10.145,https://image.tmdb.org/t/p/original/8NHVBNi1Jb7f0RujRLtjD2i05tc.jpg
980225,Ra Mi-ran,,"Jeongseon, Gangwon, South Korea",1975-03-06,,1.0,Acting,6.635,https://image.tmdb.org/t/p/original/oNLgdklQkcLwSw6NwGEfFvXN1nY.jpg
1253391,Ji Chang-wook,"Ji Chang-wook is a South Korean actor. He rose to fame playing the leading role of Dong-hae in daily drama series Smile Again, and has since starred in Warrior Baek Dong-soo, Empress Ki, Healer, The ... Wikipedia","Anyang, Gyeonggi, South Korea",1987-07-05,,2.0,Acting,15.178,https://image.tmdb.org/t/p/original/nlReEkp65LAhIVVNcxdIfSco0kn.jpg
1096458,Koo Kyo-hwan,,"Seoul, South Korea",1982-12-14,,2.0,Acting,11.023,https://image.tmdb.org/t/p/original/oPPEPO8SL4hf9a0WzY844CoRki.jpg
1251816,Lee Dong-yoon,,,,,2.0,Directing,0.98,
2816227,Kim Ye-ji,,,1997-04-06,,1.0,Acting,2.302,
1454801,Kang Moon Young,,Seoul - South Korea,1967-08-15,,,Acting,1.458,
1891352,Hwang Jeong-min,"Actress Hwang Jeong-min, not to be confused with male actor of the same name, will be recognizable to many as Shin Ha-kyun’s tight-rope walking girlfriend in Jang Joon-hwan’s cult phenomenon Save the Green Planet (2003). She later took on small roles in films such as Jang Jin’s thriller Murder, Take One (2005) and the erotic comedy A Good Day to Have an Affair (2007), she also performed in Im Sang-soo’s The Housemaid (2010) and The Taste of Money (2012). In late 2011 she appeared in her first lead role in the independent film Jesus Hospital, for which she was nominated as Best Actress at the 2012 Grand Bell Awards.",,1969-05-23,,1.0,Acting,5.49,https://image.tmdb.org/t/p/original/eKD0YL9E72a3JCECIL9ipVTTQvw.jpg
1887010,Bang Joong-Hyun,,,1974-04-08,,2.0,Acting,4.207,https://image.tmdb.org/t/p/original/7gJkoCVpgLFpBB7PCVpR3T07rS2.jpg
3601699,Ju Yeon Ha,,,,,1.0,Acting,0.6,
2480880,Hwang Mi-young,,,,,,Acting,1.4,
1234180,Kim Ji-young,,South Korea,1938-09-25,2017-02-17,1.0,Acting,1.901,https://image.tmdb.org/t/p/original/teKPkZiEYeBFUeZWS9obUhEGMqM.jpg
110382,Yoo Seung-ho,,"Incheon, South Korea",1993-08-17,,2.0,Acting,7.212,https://image.tmdb.org/t/p/original/cDkIwmfjChprlO7qaoDQl1Em54P.jpg
1748129,Son Hyung-Suk,,,1973-12-29,,2.0,Directing,1.4,
1351407,Yoon So-hee,,"Stuttgart, Germany",1993-05-07,,1.0,Acting,5.7,https://image.tmdb.org/t/p/original/mvjPbxw4yeFUonddysXNy8f1fPD.jpg
560064,Kang Soo-youn,"Kang Soo-yeon (18 August 1966 – 7 May 2022) was a South Korean actress. She was born in Seoul, South Korea and was one of the best known and internationally acclaimed stars from South Korea from the mid-1980s to the end of the 1990s.","Seoul, South Korea",1966-08-18,2022-05-07,1.0,Acting,3.292,https://image.tmdb.org/t/p/original/xHvCQSGRB8BMs0eoR14w4NuxIVC.jpg
1352803,Lee Pil-mo,,,1974-06-26,,,Acting,2.413,https://image.tmdb.org/t/p/original/sVnDH47xdLtTs3dyHkZu6LzWkGn.jpg
1798502,Choi Sung-Jae,,,1984-07-18,,2.0,Acting,1.018,https://image.tmdb.org/t/p/original/SJaei6LisHczhj6qafrIPxJ7vz.jpg
1256492,Natalie Savage,,,,,,Acting,0.6,
2144965,Bao Son Trong,,,,,,Acting,0.6,
1985542,Kim Ga-hee,,,1992-06-02,,1.0,Acting,2.707,https://image.tmdb.org/t/p/original/4CVlkdL5QBRMoUsJF5yNkQ18uK.jpg
2125351,Kim Na-hyun,,"Seoul, South Korea",1995-12-09,,1.0,Acting,1.016,https://image.tmdb.org/t/p/original/yqcf4JHxUGwEH1xXyrZXORHprSE.jpg
3018588,Noh Jae-Hoon,,South Korea,1990-07-07,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/2coDMR3TJNwYboy3TL8zdmZLpvj.jpg
3005649,Jung Jae-sung,,,1970-12-16,,2.0,Acting,3.614,https://image.tmdb.org/t/p/original/vwVICZagRRDPEuq2mlsCsZWpgqh.jpg
1676564,Park Sun-Hee,,,,,1.0,Acting,1.186,
2098676,Park Kang-sup,,"Seoul, South Korea",1991-10-21,,2.0,Acting,1.354,https://image.tmdb.org/t/p/original/2PmRFgXU09gqUAAZGDTxmPDazfn.jpg
1330623,Young-sook Lee,,,,,,Acting,0.728,
1267859,Na Young-hee,,Boeun - South Korea,1961-03-03,,1.0,Acting,5.129,https://image.tmdb.org/t/p/original/ywa8w8Uy1QYkN4OSaF2Z18rTJ2V.jpg
1118834,Nichkhun Horvejkul,,"Rancho Cucamonga, California, USA",1988-06-24,,2.0,Acting,3.145,https://image.tmdb.org/t/p/original/9WPVZtPUWU0nJqfsLzb9XpSgsUJ.jpg
2797352,Kang Yi-seo,,,,,,Acting,1.274,https://image.tmdb.org/t/p/original/rNBsca3fdzQzllMnwccji94w8J9.jpg
2712924,Hwarang,,,,,,Acting,0.6,
2302189,No Eul,,"Jeonju, North Jeolla, South Korea",1989-05-10,,1.0,Acting,1.567,https://image.tmdb.org/t/p/original/uBbkTzzBgTDQcDZsYtKEH64sWEY.jpg
1777730,Kim So Won,,,,,,Acting,0.6,
84996,Yoo Hae-jin,"Yoo Hae-jin (born January 4, 1970) is a South Korean actor.","Cheongju, North Chungcheong, South Korea",1970-01-04,,2.0,Acting,12.421,https://image.tmdb.org/t/p/original/y6L2EsmnbnCFxCgfHR2oeL7oQoo.jpg
1621353,An Young-mi,,"Wonju, Gangwon, South Korea",1983-11-05,,1.0,Acting,2.219,https://image.tmdb.org/t/p/original/vO40MBk2zqUko0OV25jBvt4Abli.jpg
1257611,Jung Ae-ri,Jung Ae-ri is a South Korean actress.,"Yeonggwang-gun, South Korea",1960-08-11,,1.0,Acting,5.437,https://image.tmdb.org/t/p/original/e0yP43fpmV73EKYs0HgTQJ5KNP3.jpg
3244274,Park Se Hyun,,,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/kK6pAZ7kS552oUGdzLjr0UlKP4H.jpg
16264,Lee Eol,,South Korea,1964-04-05,2022-05-26,2.0,Acting,4.826,https://image.tmdb.org/t/p/original/aNevJZy1JU2D5Wo6BuLVN1GAjnD.jpg
138531,Kim Su-ro,,"Anseong, Gyeonggi, South Korea",1970-05-07,,2.0,Acting,3.732,https://image.tmdb.org/t/p/original/fWyRbAX57XJsvQ7dRRzco6XquEN.jpg
1523043,Nana,"Im Jin-ah, better known by her stage name Nana, is a South Korean singer, actress and model. She is a member of the South Korean girl group After School and its subgroup Orange Caramel. Wikipedia","Cheongju, North Chungcheong, South Korea",1991-09-14,,1.0,Acting,5.657,https://image.tmdb.org/t/p/original/zEjVBD734pLcNQrZESkKTNhKl6z.jpg
1985760,Choi Moon-seok,,,,,2.0,Directing,0.6,https://image.tmdb.org/t/p/original/h9q7RwUHJxlPRBVXBMclpLMNr3r.jpg
1762692,Ji Seung-hyun,,,1981-12-19,,2.0,Acting,3.537,https://image.tmdb.org/t/p/original/pV0Bvhrm7RYuNDrWGpUIo5b00cU.jpg
1240217,Wang Bit-na,,South Korea,1981-04-15,,1.0,Acting,5.452,https://image.tmdb.org/t/p/original/iOXdRpsagdVMH5mwDCnB4AujIgl.jpg
2449724,Son Woo-jin,,,1989-04-26,,1.0,Acting,0.611,
240081,Choi Moo-sung,,"Busan, South Korea",1967-11-30,,2.0,Acting,7.826,https://image.tmdb.org/t/p/original/12HgvMObzV5Tunex0nHPNqqkqk0.jpg
3581707,Jung Hyun-ji,,,,,,Acting,0.98,
557133,Lee Da-wit,,"Incheon, South Korea",1994-03-02,,2.0,Acting,5.564,https://image.tmdb.org/t/p/original/qWGDFlr47d2AJLtJsOEmfmaC21l.jpg
2144187,Moon Soo Ah,,,,,,Acting,0.608,
3018585,Kim Bang-Won,,South Korea,1983-07-21,,2.0,Acting,2.103,https://image.tmdb.org/t/p/original/slRt3IU2L5CFolfHJ1gWUauyLAi.jpg
4263,Kim Jung-young,,,1972-07-27,,1.0,Acting,5.852,https://image.tmdb.org/t/p/original/sJVUh3dzF1dgItQDPbWsZAsnfzL.jpg
1794445,Yang Jung-ah,,,1971-07-25,,1.0,Acting,3.45,https://image.tmdb.org/t/p/original/5LSaAacYQOz6ZX1NmTUdNv6gDdI.jpg
2776202,So Hee-jung,Korean actress.,South Korea,1973-05-28,,1.0,Acting,3.726,https://image.tmdb.org/t/p/original/qY2rwtgu32elzSf51J9f1gOIkXO.jpg
2987023,Han Ji-hyun,,"Seoul, South Korea",1996-03-21,,1.0,Acting,4.609,https://image.tmdb.org/t/p/original/vtcti64Em6Gc9tDLsLNbeB4Mwds.jpg
3666065,Choi Su-geon,,,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/esYHPPFjNx3LnkIaBH7yhqfsfcI.jpg
